mission,obj_id,star_id,label_raw,period_days,epoch_bjd,dur_hrs,depth_ppm,rp_re,teq_k,st_teff_k,st_logg_cgs,st_rad_rsun,st_mass_msun,label
tess,482.01,365639282,FP,10.8717,2458472.41279,2.943958,14603.37238,9.098964,373.250606,3692.0,4.78092,0.488,,0
tess,4820.01,394223845,PC,27.1358856,2459979.053397,4.11505,6405.8040691,10.9270095,738.2202692,6315.0,4.28,1.33332,,1
tess,4821.01,354937825,PC,5.469359,2459965.307736,2.119,5940.0,12.6725,1137.0,7182.0,4.23,1.61,,1
tess,4822.01,52936161,PC,4.4712213,2459278.328014,3.771,5140.0,15.8899,2415.0,7586.0,4.22,1.71,,1
tess,4823.01,348756659,PC,3.7260939,2459964.280868,3.1192423,18231.0352508,13.5887921,1160.4576185,5736.0,4.45,0.9975,,1
tess,4824.01,179687771,PC,5.124162,2459278.833839,4.651,6630.0,13.6708,1367.0,5750.0,4.01,1.65,,1
tess,4825.01,53047383,PC,2.8183053,2459963.644232,4.1516796,7916.1131866,,1290.3655018,,,,,1
tess,4826.01,17683158,PC,5.9730504,2459271.205436,4.041,8220.0,13.7408,1262.0,6137.0,4.2,1.41,,1
tess,4827.01,332630868,FP,736.5601487,2458525.417575,4.183,3600.0,13.9475,,5895.4,,1.31,,0
tess,4828.01,291469139,PC,19.0286016,2459265.674593,3.938,8910.0,8.13514,536.0,4733.0,4.5,0.81,,1
tess,4829.01,268439377,FP,0.9855374,2459279.259801,1.18,3290.0,10.8393,1732.0,6198.4,4.02,1.76,,0
tess,4061.01,224601047,FA,7.2087245,2459003.792406,3.506,4690.0,,904.0,5144.9,,,,0
tess,4062.01,219866209,PC,6.7473822,2459857.967075,2.112,14810.0,13.1026,730.0,5332.0,4.35,1.06,,1
tess,4063.01,219499488,APC,1.6323062,2459666.271065,1.890872,12429.1862217,15.8543427,1337.9878723,5099.9,4.45,0.912575,,0
tess,4064.01,219489550,PC,3.8823511,2459667.343435,2.6909833,3177.344653,9.5364228,1465.018804,5622.4,3.98,1.68668,,1
tess,4065.01,219485050,PC,3.5908038,2459740.847953,3.027,6690.0,9.85407,1291.0,5657.0,4.3,1.18,,1
tess,4066.01,193556520,PC,6.7201811,2459736.642282,3.187,18030.0,11.5271,823.0,4914.0,4.49,0.85,,1
tess,4067.01,162577466,FP,3.6772391,2459666.709157,4.2517064,13763.2116365,13.2496189,1244.8918384,5801.0,4.36,1.11792,,0
tess,4068.01,159334269,FP,1.1578392,2459008.761746,1.363,9660.0,11.2362,1973.0,6409.0,4.4,1.18,,0
tess,4069.01,143009290,PC,2.7240303,2459739.127083,1.649,12600.0,10.9383,1038.0,5366.0,4.47,0.93,,1
tess,407.01,349518800,APC,2.1654694,2460015.729011,3.408,4990.0,13.5615,1970.0,5830.0,4.26,1.86,,0
tess,4070.01,115270627,PC,3.1504798,2459739.132188,1.096,9210.0,10.0008,876.0,5229.0,4.49,0.89,,1
tess,4071.01,115182469,PC,6.5169955,2459001.307881,2.416,930.0,2.26174,783.0,4937.5,4.64,0.71,,1
tess,4072.01,85459171,PC,2.1390271,2459005.303452,3.556,19090.0,,1887.0,5869.6,,,,1
tess,4073.01,648958344,PC,2.3079651,2459004.435589,2.064,1650.0,,,,,,,1
tess,4074.01,628103717,PC,3.2175013,2459906.211599,3.2,11871.0,16.011,1580.0,7932.0,4.32,1.56,,1
tess,4075.01,627323667,PC,3.0492435,2459909.355739,3.627,7425.0,,,,,,,1
tess,4076.01,57193198,PC,4.3965758,2459003.614842,2.827,6250.0,9.71601,1205.0,5957.0,4.3,1.23,,1
tess,4077.01,57159675,PC,5.5679111,2459694.838172,2.4294368,12867.4456847,9.5108395,808.2369842,4887.0,4.53,0.801525,,1
tess,4078.01,444724127,PC,3.1639309,2459736.714045,3.143,4080.0,,1598.0,6323.0,,,,1
tess,4315.01,139148528,PC,8.2861614,2458326.328277,3.436315,617.1152562,2.2912229,825.5991243,5809.0,4.56733,0.914215,,1
tess,4316.01,7020254,KP,20.2730282,2460238.657358,3.651,17182.0,10.4386,592.0,5742.0,4.58473,0.86,,1
tess,4317.01,422914082,PC,358.2825093,2458431.555433,4.1416672,1862.6949843,3.8800495,191.8448019,4354.29,4.39555,0.865987,,1
tess,4318.01,311130133,PC,1.1343824,2458438.114877,1.4445,313.8458861,1.7532446,1578.3530385,5683.0,4.58721,0.846842,,1
tess,4319.01,157115010,PC,,2459231.757702,7.7272055,6743.4455261,6.5519689,379.3574727,4438.0,4.438,0.725033,,1
tess,432.01,38686737,FP,2.24704,2458439.97961,2.713,18890.4,18.1799,1812.0,6846.0,4.23,1.2,,0
tess,4320.01,404518509,CP,25.1290153,2459160.014156,4.271,465.0,1.93226,627.0,5871.0,4.43296,1.04,,1
tess,4320.02,404518509,FA,46.4093732,2458417.466332,4.822337,435.7347505,2.1862997,519.1966657,5871.0,4.43296,1.03563,,0
tess,4321.01,325081244,PC,,2458679.442502,5.7408858,177.9248977,3.3520677,1162.1198678,6163.97,3.72396,2.4612,,1
tess,4322.01,13883872,PC,13.4190972,2458417.282799,5.209244,348.2384065,2.4168515,850.6234364,5914.2,4.30929,1.20531,,1
tess,4323.01,143022742,FA,14.6762658,2458416.548124,3.2320455,3499.9379734,2.8523348,339.5049488,3414.0,4.77364,0.458861,,0
tess,4323.02,143022742,FA,21.9692578,2458412.896474,3.5662307,7940.6152389,4.1061739,296.7878863,3414.0,4.77364,0.458861,,0
tess,4324.01,408416746,PC,6.2509468,2458518.997987,1.1882969,770.1195597,1.1306823,438.8091174,3479.0,4.8309,0.395397,,1
tess,4325.01,202185707,PC,1.6500673,2458469.368876,0.9198679,2709.5349576,2.3990078,712.1282782,3896.0,4.70541,0.454049,,1
tess,4326.01,303586471,PC,1826.0790324,2458363.771288,4.1474226,587.1608288,2.7599003,408.0376856,6034.49,4.42122,1.07903,,1
tess,4327.01,140687214,PC,0.8303285,2459387.017748,0.665,680.0,3.44971,1428.0,3672.0,4.68064,0.57,,1
tess,4544.01,435339847,KP,8.2000875,2458440.219543,2.4601181,1079.5927267,2.7997542,704.4580992,4865.6,4.54,0.793476,,1
tess,4545.01,610976842,KP,4.0248735,2460228.933083,2.384,23775.0,11.6786,876.0,4492.0,4.52,0.75,,1
tess,4546.01,25911962,PC,0.745637,2460232.738875,0.671,932.0,7.71235,2202.0,6984.0,4.04,1.96,,1
tess,4547.01,206284139,KP,3.0026215,2459468.229719,3.595,5040.0,14.0672,2254.0,5630.0,4.11,1.45,,1
tess,4548.01,21130820,PC,4.6003967,2460229.837135,1.402,1130.0,5.39503,,5970.5,,1.59,,1
tess,4549.01,9030119,PC,3.3129214,2460231.218276,2.097,1815.0,4.28877,1119.0,5512.0,4.44,0.98,,1
tess,455.01,98796344,CP,5.358776,2459168.295274,1.3697764,2708.4393715,1.4454154,403.7401541,3562.0,4.97389,0.275953,,1
tess,4550.01,400972123,PC,1.8868756,2460093.051522,2.393,368.0,4.8297,2734.0,7751.0,3.81,2.57,,1
tess,4551.01,204650483,CP,9.956296,2459312.392162,10.474,1024.0,8.32411,1655.0,4956.0,,3.38,,1
tess,4552.01,248250955,PC,0.3011506,2459361.882335,0.6404841,1457.6973975,1.2801124,1027.596418,3304.0,4.96212,0.286178,,1
tess,4553.01,383721338,PC,20.3129649,2459422.817477,7.1852402,5194.3258042,10.8026737,866.2905237,6490.0,4.23,1.4658999,,1
tess,4554.01,369768787,PC,39.1076478,2458605.029306,9.0245368,337.4561615,1.4669377,458.2261962,5490.0,4.61819,0.796293,,1
tess,4555.01,141770198,PC,522.6272677,2458523.844604,9.8639237,238.5844154,2.2445426,279.9010524,6199.0,4.21534,1.40973,,1
tess,4556.01,107018378,PC,3.792456,2458570.930851,1.2264922,3553.2788818,1.4571721,414.6491761,3319.0,5.03236,0.218553,,1
tess,4557.01,258917846,PC,32.291901,2458605.104346,8.0916468,1517.2139238,5.1460938,616.6120377,6013.0,4.438,1.23318,,1
tess,4558.01,220414682,PC,6.5812768,2458325.445967,4.663367,55.2290807,1.6765354,1005.888008,5217.0,4.438,2.2631199,,1
tess,4559.01,271169413,CP,3.9649053,2458597.872164,1.6788114,1160.5626137,1.4999935,522.5103737,3476.0,4.80232,0.426767,,1
tess,4778.01,145163386,PC,3.8074213,2459966.545076,4.4775157,8643.7888966,15.4202705,1358.6227154,5296.0,4.01,1.56375,,1
tess,4779.01,170221808,PC,10.7490194,2459249.337732,2.256,9240.0,11.4707,639.0,5424.0,4.3,1.14,,1
tess,478.01,172464366,FP,2.921685,2458470.046418,3.17791,17562.44572,19.091127,1576.1185868,6332.0,4.26074,1.37266,,0
tess,4780.01,231937828,PC,4.6942884,2459247.48951,3.224,5310.0,16.4932,1546.0,6400.0,3.93,2.03,,1
tess,4781.01,176242778,PC,1.9055614,2459250.822205,1.726,5841.0,,,6071.0,,,,1
tess,4782.01,423128096,APC,3.7244324,2459247.428982,2.913,6600.0,,2167.0,7759.0,,,,0
tess,4783.01,218988652,APC,6.7519508,2459252.171087,1.603,11050.0,19.5004,1059.0,8297.0,4.29,1.69,,0
tess,4784.01,409207712,PC,3.3583921,2459246.338861,2.644,9170.0,8.84831,1200.0,5177.0,4.46,0.91,,1
tess,4785.01,50751260,PC,6.4311106,2459242.498402,2.385,5930.0,11.4436,1050.0,6741.0,4.27,1.45,,1
tess,4786.01,127012328,PC,5.6984189,2459245.419299,4.475,4031.0,10.8479,1706.0,7528.0,4.2,1.74,,1
tess,4787.01,431981595,PC,3.5037708,2459251.312378,2.716,6140.0,13.0482,1383.0,6107.0,4.19,1.42,,1
tess,4788.01,156999527,PC,4.3930669,2459244.550352,2.33,11110.0,14.0261,1134.0,6328.0,4.3,1.32,,1
tess,4789.01,134221850,PC,7.5002702,2459251.273628,2.487,8750.0,11.2467,812.0,5644.0,4.32,1.14,,1
tess,479.01,306362738,KP,2.7817379,2459221.888774,2.1508237,12808.3940801,12.6841023,1270.3448387,5600.0,4.4291,1.02095,,1
tess,4790.01,452903647,APC,1.6102435,2459964.406443,2.3258711,5442.4785934,16.8320485,1951.3154178,6080.2,4.15,1.48651,,0
tess,4791.01,100389539,CP,4.2809767,2459246.158055,3.145,7520.0,13.0113,1279.0,5964.0,4.13,1.49,,1
tess,4792.01,265350422,APC,8.4481666,2459235.815084,1.255,7405.0,10.2494,609.0,5826.1,4.42,1.05,,0
tess,4793.01,65949719,PC,3.4658629,2459248.821949,3.301,9580.0,15.0462,1620.0,6688.0,4.24,1.49,,1
tess,4794.01,95589845,PC,3.5658043,2459249.835617,3.914,10030.0,13.7385,1610.0,6214.0,4.23,1.4,,1
tess,4079.01,444558604,PC,1.9872259,2459882.628132,2.486,19450.0,15.6112,1670.0,6178.0,4.44,1.08,,1
tess,408.01,176778112,FP,1.33679,2459169.52007,1.488,700.0,2.70732,1581.0,5600.0,4.43748,0.98,,0
tess,4080.01,428892437,PC,3.7519831,2459764.98286,2.891,17240.0,12.9516,1157.0,5389.0,4.43,0.97,,1
tess,4081.01,421973253,PC,9.2584055,2460439.965544,3.8583323,2039.8195589,11.7073433,1361.0709228,5707.0,3.64,2.53632,,1
tess,4082.01,400899926,PC,4.625568,2459884.621763,3.645,9810.0,13.2242,1313.0,5972.0,4.23,1.34,,1
tess,4083.01,399444057,FP,2.0714803,2459008.356209,3.108,1660.0,9.7546,2274.0,7047.0,3.85,2.46,,0
tess,4084.01,346673534,PC,15.634183,2459751.832931,2.888,12980.0,11.238,611.0,5725.0,4.49,0.96,,1
tess,4085.01,336840314,PC,2.8285323,2459744.048457,2.7144158,9695.9755103,10.3779772,1208.4765945,5257.0,4.37,1.02586,,1
tess,4086.01,328814605,PC,5.6917579,2459392.549508,5.3459619,5379.1683802,12.6894204,1309.3579262,5783.0,4.01,1.66513,,1
tess,4087.01,310002617,CP,3.1774814,2459765.673618,2.824,14190.0,13.9016,1393.0,6071.0,4.39,1.12,,1
tess,4088.01,302381397,PC,2.7284428,2459912.553706,2.201,10460.0,12.71,1266.0,5686.0,4.28,1.21,,1
tess,4089.01,298752252,PC,3.2462849,2459765.985547,1.513,9210.0,18.4686,,5895.5,,1.06,,1
tess,409.01,167754523,FP,6.7992776,2459193.22371,1.58,210.0,1.09621,656.0,4913.8,4.54,0.73,,0
tess,4090.01,289373041,PC,3.177514,2459771.717799,2.043,3640.0,5.10272,975.0,4740.0,4.49,0.82,,1
tess,4091.01,289316336,FP,3.0038696,2459033.693724,3.24,760.0,3.44576,1702.0,6171.0,4.35,1.2,,0
tess,4092.01,288242606,PC,7.495973,2459739.321322,5.366,7790.0,12.6471,1186.0,5667.0,4.14,1.41,,1
tess,4093.01,284454822,PC,10.4722034,2459902.906585,3.282,1769.0,3.13882,773.0,5388.0,4.61,0.79,,1
tess,4093.02,284454822,PC,17.7046155,2459580.625318,4.2555427,1283.7058316,2.8587599,586.5001986,5388.0,4.61,0.791536,,1
tess,4328.01,77175217,PC,703.79367,2458459.446061,2.9297301,601.9566843,1.860295,189.7945133,4709.0,4.57486,0.739835,,1
tess,4329.01,256722647,CP,2.9224661,2459855.156794,5.5560255,5724.017673,20.8842189,2027.1156538,5520.0,3.55,2.7442901,,1
tess,433.01,188989177,FP,1.17409,2458438.29916,1.701,3680.0,49.6799,3798.0,8242.0,3.61,3.67,,0
tess,4330.01,47617038,FP,3.3513304,2459358.397242,2.739,400.0,17.7728,1155.0,4886.0,,8.71,,0
tess,4331.01,148833828,PC,2.9034242,2459360.395379,2.154,860.0,6.62177,1351.0,5992.0,3.77,2.25,,1
tess,4332.01,178959058,FP,5.4468377,2460061.842391,3.303,842.0,4.39864,1396.0,6793.0,4.15,1.68,,0
tess,4333.01,144645881,PC,8.9021443,2459338.908839,1.7633959,1427.9681446,9.954598,1260.8869541,6606.0,4.09,1.7521,,1
tess,4334.01,128531633,PC,8.2197647,2459358.587889,1.673,1040.0,7.65998,806.0,6657.0,3.93,2.12,,1
tess,4335.01,443658196,FP,4.5006638,2459351.741023,4.588,2110.0,14.2378,3520.0,8933.0,4.45175,1.48,,0
tess,4336.01,166184428,CP,16.3363665,2459335.573188,1.9933922,3884.6785375,2.0492403,290.9398052,3365.0,4.89744,0.326568,,1
tess,4337.01,399642071,FP,2.2887763,2459307.924432,4.8634851,1890.6463423,2.8057654,805.0445873,3953.0,4.6489,0.617703,,0
tess,4338.01,253434221,APC,7.4997158,2459335.809605,2.0504305,3023.5215223,13.7499035,1191.0623003,4979.2,3.92,1.90969,,0
tess,4339.01,7439481,FP,1.2540806,2459333.969005,1.3435517,66025.099426,10.3493319,746.8996014,3455.0,4.82691,0.399724,,0
tess,434.01,78055054,KP,4.3888516,2459198.519993,3.0184015,24964.547823,13.8994523,949.6785627,5175.0,4.46488,0.877856,,1
tess,4340.01,454038613,PC,2.6680587,2459330.281814,2.978,580.0,3.45609,1771.0,6406.0,4.23,1.44,,1
tess,4341.01,62301521,FA,18.4043334,2458661.048552,7.879331,9135.2110162,1.2834433,182.7961243,2891.0,5.22041,0.133376,,0
tess,456.01,77228304,FP,0.336826,2458410.95064,0.883311,18251.292089,15.240658,2619.630824,5780.0,4.438,1.0,,0
tess,4560.01,307716123,PC,3.7634028,2458441.155609,2.5259027,140.4352916,2.4144238,1728.4676115,6491.0,4.00559,1.89742,,1
tess,4561.01,33716474,PC,8.9356558,2458330.062409,1.9539147,420.5298106,2.0224563,789.8093802,5631.0,4.57723,0.851957,,1
tess,4562.01,349576261,CP,225.1037885,2459132.225854,4.0237136,10850.1349366,13.2081506,341.1480504,5965.99,4.28007,1.25231,,1
tess,4563.01,418255064,PC,743.4843888,2458629.331333,3.8041623,5535.4604085,5.4510788,360.5530878,5342.0,4.71456,0.697666,,1
tess,4564.01,400786146,FP,22.1536777,2459323.079936,7.5893785,4469.3198771,12.6297905,855.3874599,6123.0,4.07991,1.6267,,0
tess,4565.01,381897917,PC,692.5150646,2458676.610066,2.6383141,1810.2811624,2.2782015,165.7679643,3614.0,4.71017,0.531248,,1
tess,4566.01,269728501,PC,2.0844882,2459036.380129,1.5541575,609.0046533,1.881105,983.115793,4443.39,4.57662,0.713304,,1
tess,4567.01,307849973,PC,0.8409429,2458543.862361,1.1780506,549.3465906,1.6732084,1088.3303343,3830.0,4.64404,0.608498,,1
tess,4567.02,307849973,PC,23.5422422,2458548.589493,3.2390849,1411.9717256,2.3109407,358.4266471,3830.0,4.64404,0.608498,,1
tess,4568.01,447088034,PC,14.0063765,2460121.465283,1.971,300.0,2.26316,583.0,5899.0,4.22221,1.33,,1
tess,4569.01,149126400,FP,1.2253159,2459036.84286,3.435758,6006.5175069,2.3820012,743.1116558,3725.0,4.92832,0.297644,,0
tess,457.01,89256802,PC,1.1759834,2458411.560535,0.9928338,14881.4796123,7.7193559,768.6592267,3054.0,5.08962,0.512881,,1
tess,4570.01,137402055,KP,1.9737719,2459391.459891,2.1771701,32350.4373939,14.2783974,1029.9824769,4664.23,4.61963,0.697971,,1
tess,4571.01,48451130,KP,30.3599812,2459413.718798,6.0823745,19347.5990647,11.2141216,452.3403225,4815.0,4.5293,0.795118,,1
tess,4572.01,154940895,PC,13.4755461,2458822.701914,2.2763948,1090.0934414,1.5718719,382.427399,3710.0,4.7642,0.469524,,1
tess,4795.01,107090327,PC,2.7431176,2459250.177227,3.134,8230.0,,1901.0,7143.0,,,,1
tess,4796.01,65905621,PC,3.5775958,2459250.341527,2.779,8730.0,15.3215,1415.0,6355.0,4.12,1.61,,1
tess,4797.01,265011923,PC,2.9922495,2459248.080834,1.594,10895.0,20.032,1070.0,5932.0,4.09,1.55,,1
tess,4798.01,274137295,PC,5.5261155,2459248.758205,1.873,7330.0,9.00518,792.0,4824.0,4.48,0.84,,1
tess,4799.01,65805840,PC,4.0234634,2459250.007806,3.204,7560.0,12.891,1496.0,6678.0,4.26,1.45,,1
tess,480.01,317548889,CP,6.8659582,2458469.562003,3.455761,334.0145589,2.8144915,1224.6157859,6212.63,4.438,1.5000401,,1
tess,4800.01,280307604,PC,4.3229915,2459244.040521,0.875,1980.0,7.54314,741.0,6121.0,4.25,1.37,,1
tess,4801.01,419092044,PC,3.251269,2459964.586749,2.569,7880.0,,1348.0,4883.7,,,,1
tess,4802.01,50575306,PC,1.7131374,2459249.153752,2.608,3850.0,6.86542,1844.0,5843.0,4.39,1.08,,1
tess,4803.01,19117967,PC,8.4516737,2459540.496396,3.896,2930.0,8.2562,1004.0,5782.9,4.11,1.48,,1
tess,4804.01,320341952,PC,5.0648401,2459982.488346,3.009,915.0,8.28506,1514.0,6675.0,3.75,2.62,,1
tess,4805.01,7976072,PC,8.9981735,2459239.289015,4.547,6480.0,9.52189,983.0,5444.0,4.24,1.22,,1
tess,4806.01,96317115,PC,8.4476983,2459248.293164,3.79,2000.0,4.97976,1033.0,5902.0,4.36,1.13,,1
tess,4807.01,174546820,PC,17.6868627,2459245.196258,1.379,10310.0,8.80381,333.0,4496.0,4.52,0.77,,1
tess,4808.01,126772538,FP,1.4700596,2459251.604328,2.18,4760.0,16.1051,1990.0,6308.0,3.88,2.12,,0
tess,4809.01,143724857,PC,4.4722598,2459964.285192,4.0659641,3606.5417294,9.0734924,1403.7743209,6211.0,4.18,1.4818799,,1
tess,481.01,339672028,CP,10.3311664,2460205.951586,5.626,4577.0,11.9428,1111.0,5760.0,3.97699,1.73,,1
tess,4810.01,281225729,PC,2.4162514,2459251.905341,3.055,2970.0,14.6399,1930.0,6688.0,3.95,2.1,,1
tess,4811.01,334414389,PC,0.9828259,2459963.071494,1.3869249,1732.3324754,21.8486399,2076.6757868,4959.0,,5.2980399,,1
tess,4094.01,280035202,PC,4.9111786,2459715.956315,2.6459244,606.3968298,3.4399601,1241.735358,6186.0,4.33,1.2372299,,1
tess,4095.01,274974693,PC,4.1539244,2459762.415394,1.41,7500.0,9.73932,850.0,5737.0,4.37,1.09,,1
tess,4096.01,272782321,PC,10.1045108,2459836.287468,3.23,1490.0,3.3818,733.0,5053.0,4.46,0.9,,1
tess,4097.01,264295655,PC,2.7741864,2459768.767188,2.005,1910.0,3.6487,1240.0,5636.0,4.61,0.82,,1
tess,4098.01,264223828,PC,1.1789842,2459766.922193,0.856,1160.0,5.02454,1248.0,5650.0,4.17,1.37,,1
tess,4099.01,264173803,PC,4.3954123,2459663.677409,2.306,850.0,2.02986,920.0,4836.0,4.6,0.73,,1
tess,410.01,206466531,FP,1.42744,2459139.77204,1.973,450.0,7.86301,3620.0,6000.2,4.36,1.33,,0
tess,4100.01,243297296,PC,3.585982,2459766.756399,2.384,2920.0,,1278.0,6195.0,,,,1
tess,4101.01,243280335,PC,4.3202706,2459689.642764,1.211,3400.0,,853.0,6287.0,,,,1
tess,4102.01,237235093,FP,2.6834113,2459034.03138,1.146,760.0,2.33576,1003.0,5221.0,4.62,0.76,,0
tess,4103.01,235902467,PC,12.2740928,2459754.903759,3.532,14450.0,12.7514,740.0,5674.0,4.4,1.05,,1
tess,4104.01,235664497,PC,2.3757662,2459766.722246,3.323,7500.0,19.1019,1978.0,6676.0,3.9,2.2,,1
tess,4105.01,233576159,PC,5.7152049,2459658.130221,2.783,2080.0,10.4523,1064.0,5845.0,3.75,2.25,,1
tess,4106.01,233535738,APC,16.3558787,2459738.567408,4.674,1220.0,3.48406,800.0,5740.0,4.45,1.0,,0
tess,4107.01,232632239,PC,3.5322939,2459660.461464,1.901,2450.0,3.40196,787.0,4003.0,4.59,0.66,,1
tess,4108.01,232603560,PC,14.4348737,2459762.974572,6.023,1640.0,8.117,1073.0,5834.0,3.89,1.93,,1
tess,4109.01,230084146,PC,12.320331,2459746.880654,2.327,5790.0,5.10721,464.0,4103.0,4.62,0.65,,1
tess,411.01,100990000,CP,9.5730706,2458386.189174,3.7949677,370.8091141,2.3053058,941.9166541,6101.0,4.38774,1.11672,,1
tess,4342.01,354944123,CP,5.538329,2458654.532426,2.2263888,1407.1118648,2.2721409,585.0169701,3883.0,4.65275,0.598175,,1
tess,4342.02,354944123,CP,10.6886084,2458659.348023,2.6672245,1501.1726341,2.4642245,469.8807571,3883.0,4.65275,0.598175,,1
tess,4343.01,278988097,PC,11.5418525,2458411.639191,2.9492981,415.9874628,1.8822681,791.2917217,6112.0,4.5884,0.901955,,1
tess,4344.01,38939275,PC,731.4808779,2458507.586416,14.7095051,244.9088772,3.2537107,290.8264482,5854.0,3.83792,2.0546,,1
tess,4345.01,469791892,PC,12.8910022,2458657.983826,4.0905287,15119.3900089,2.3547529,2005.9611934,31000.0,5.59962,0.18,,1
tess,4346.01,389371332,FP,3.9077116,2458494.060524,9.5278364,599.6319099,1.5722799,679.4921442,3917.0,4.61771,0.64011,,0
tess,4347.01,32498058,PC,35.3573239,2458449.129982,6.8669784,617.495317,4.0299536,831.4184898,7607.0,4.31008,1.56285,,1
tess,4348.01,350299588,PC,602.2450921,2458507.657689,9.0912461,220.3440139,2.8742544,304.6652609,6128.0,3.96225,1.8626699,,1
tess,4349.01,313889049,PC,749.1605231,2458355.68965,4.9894211,1750.9801691,2.343896,109.0750517,3851.0,4.71539,0.558169,,1
tess,435.01,44647437,PC,3.352907,2458411.844766,2.3906731,4205.1961016,5.2933196,753.6642219,3978.0,4.438,0.672832,,1
tess,4350.01,50379036,PC,4.8759656,2458328.385359,3.3372737,154.830677,1.4450569,1168.2220295,5937.0,4.35104,1.1487499,,1
tess,4351.01,358253047,PC,20.1459438,2458362.731781,4.4706494,575.5886941,2.4401617,588.5264649,5303.0,4.4996,0.888701,,1
tess,4352.01,237332812,PC,11.8918633,2458333.456166,4.78248,362.6899452,1.692303,695.1290314,5461.0,4.57288,0.834552,,1
tess,4353.01,176797879,PC,718.1809317,2458427.019739,2.9233151,973.6269156,1.3653089,206.6824792,3614.0,4.80335,0.425623,,1
tess,4354.01,332715376,PC,10.6306165,2458417.574247,1.8847446,775.4826057,2.7943472,806.8992976,5737.0,4.47544,0.969791,,1
tess,4573.01,362103298,PC,10.7155521,2458693.433927,2.727777,424.299807,1.4160391,509.258495,4207.0,4.66778,0.623617,,1
tess,4574.01,298428237,PC,0.768988,2459823.526701,0.512,870.0,2.01326,807.0,3734.0,4.69992,0.54,,1
tess,4575.01,372759746,PC,27.9815639,2460317.227192,4.901,722.0,2.85252,803.0,5905.0,4.34239,1.16,,1
tess,4576.01,157667414,PC,10.4834062,2459010.844549,3.2981777,1767.8841835,3.5119412,541.6077626,4271.0,4.60188,0.677846,,1
tess,4577.01,138364831,KP,1.6255124,2459391.112176,2.6590029,10095.3614497,11.2971803,1513.1286131,5483.74,4.38272,1.04426,,1
tess,4578.01,154474036,PC,8.6239097,2459634.198599,2.6192964,675.1210806,2.9176946,842.4208274,5917.0,4.58257,0.878735,,1
tess,4579.01,27769688,KP,88.495683,2458733.312542,6.9510849,2838.5756569,5.1574303,209.1701491,5509.61,4.47728,0.939951,,1
tess,458.01,64071894,PC,17.5288347,2458414.165631,2.1115133,1131.5075681,2.8950078,572.8570065,5164.0,4.5371,0.829519,,1
tess,4580.01,219742885,PC,0.9167992,2458684.084719,1.3578155,39.0383592,0.6115871,1792.0450656,5659.0,5.62196,0.973028,,1
tess,4581.01,273231214,KP,22.3428773,2458719.361769,6.700128,5934.9200116,11.3355032,804.6793626,6184.0,4.20121,1.42864,,1
tess,4581.02,273231214,KP,,2459774.45043,6.6171206,3767.5217478,8.9205086,875.0669002,6184.0,4.20121,1.42864,,1
tess,4582.01,219854519,CP,31.0343214,2459394.937884,12.0587354,1572.1891091,10.1577688,614.6639792,5234.0,4.438,2.56935,,1
tess,4583.01,103604037,FA,19.5202386,2459390.798699,4.096058,2962.4035565,,676.9351246,5780.0,4.438,,,0
tess,4584.01,120255950,KP,31.5786847,2459399.639202,2.1295055,2119.3256676,4.8743389,581.4317504,5696.0,4.40025,1.05178,,1
tess,4585.01,233529335,PC,,2458915.989125,12.8976378,384.7552746,2.5653805,258.7984214,6000.0,5.03448,1.2886699,,1
tess,4586.01,416534875,PC,5.3909915,2459632.557861,1.954,570.0,2.22182,861.0,5405.0,4.53628,0.87,,1
tess,483.01,393414358,KP,4.3780807,2458469.697072,5.3900978,7074.3931388,15.1767346,1469.9084134,5570.0,4.01069,1.79224,,1
tess,4830.01,1260235,PC,7.6945481,2459275.292996,3.436,3510.0,,852.0,4875.8,,,,1
tess,4831.01,17896514,PC,2.6375869,2459279.810162,4.029,3610.0,16.5853,1947.0,6196.0,3.59,2.9,,1
tess,4832.01,186470968,PC,2.7805098,2459990.290039,1.547,15800.0,8.80341,735.0,3949.0,4.59,0.68,,1
tess,4833.01,176442805,PC,3.6520005,2459278.576518,3.638,4590.0,12.1216,1802.0,7194.0,4.19,1.69,,1
tess,4834.01,77550515,PC,3.118166,2459275.262066,2.285,5150.0,8.60632,1133.0,5218.8,4.27,1.15,,1
tess,4835.01,434428836,PC,5.1953991,2459278.922756,3.032,4920.0,13.6454,1198.0,6047.0,3.97,1.82,,1
tess,4836.01,231559817,PC,5.1035091,2459965.74527,3.7190896,3718.4722724,13.7067,1058.6501351,8086.0,4.1,2.07,,1
tess,4837.01,19612445,PC,4.4644761,2459991.372991,1.185,1690.0,8.09695,,7013.0,,1.7,,1
tess,4838.01,374200604,FP,0.760019,2459525.795452,0.638738,1865.5886518,7.2902589,2529.0245379,5690.2,4.0,1.65999,,0
tess,4839.01,38118291,PC,13.3441946,2459273.977808,4.743,3260.0,,769.0,4866.9,,,,1
tess,484.01,427348923,FP,4.728681,2459196.648037,4.533,9990.0,8.96336,1075.0,4425.0,4.57,0.9,,0
tess,4840.01,80029842,FP,2.3992876,2459279.306422,2.545,1180.0,4.05839,1746.0,6536.0,4.45,1.15,,0
tess,4841.01,453060368,PC,9.6284672,2459271.894843,3.554,17990.0,11.9294,795.0,5388.3,4.53,0.88,,1
