mission,obj_id,star_id,label_raw,period_days,epoch_bjd,dur_hrs,depth_ppm,rp_re,teq_k,st_teff_k,st_logg_cgs,st_rad_rsun,st_mass_msun,label
kepler,K02885.01,11100670,FALSE POSITIVE,20.2340219,2454974.38622,3.674,193.6,0.99,562.0,5528.0,4.627,0.71,0.788,0.0
kepler,K02886.01,6129524,CONFIRMED,0.88184263,2454964.68869,1.3117,249.9,1.24,1564.0,5268.0,4.594,0.776,0.871,1.0
kepler,K02675.01,5794570,CONFIRMED,5.448321078,2454965.49088,2.2213,529.4,2.17,978.0,5721.0,4.517,0.905,0.983,1.0
kepler,K02675.02,5794570,CONFIRMED,1.116127169,2454964.84982,1.3235,109.2,1.0,1659.0,5721.0,4.517,0.905,0.983,1.0
kepler,K02676.01,5649325,FALSE POSITIVE,195.613824,2455000.73974,23.777,1651.9,10.65,467.0,5970.0,3.835,2.229,1.239,0.0
kepler,K02678.01,6779260,CONFIRMED,3.833087643,2454964.63482,1.51,461.4,2.25,1012.0,5397.0,4.543,0.831,0.878,1.0
kepler,K00262.02,11807274,CONFIRMED,9.37663713,2454969.95319,2.1033,118.4,1.89,1125.0,6237.0,4.136,1.543,1.187,1.0
kepler,K02733.01,5953297,CONFIRMED,5.62006198,2454965.95381,2.751,190.1,1.45,772.0,4868.0,4.6,0.746,0.814,1.0
kepler,K02734.01,7659389,CONFIRMED,3.8259005,2454965.20163,1.8057,857.2,3.45,1005.0,5223.0,4.505,0.885,0.913,1.0
kepler,K02735.01,9472074,CONFIRMED,0.558841234,2454964.57991,0.7918,280.9,1.33,1787.0,5151.0,4.592,0.792,0.903,1.0
kepler,K02736.01,10842192,CONFIRMED,9.33648141,2454973.67893,2.5449,885.4,2.39,577.0,4442.0,4.619,0.648,0.637,1.0
kepler,K02812.01,2442448,CONFIRMED,76.6139446,2454986.79301,10.22,498.7,2.61,466.0,6173.0,4.408,1.03,0.988,1.0
kepler,K02815.01,9665922,FALSE POSITIVE,1.545388842,2454965.63059,3.037,52.8,0.56,1421.0,5782.0,4.594,0.767,0.869,0.0
kepler,K02816.01,11283615,CONFIRMED,1.289590179,2454964.89057,1.3541,286.0,1.38,1448.0,5467.0,4.578,0.808,0.906,1.0
kepler,K02817.01,7605093,CONFIRMED,0.634003002,2454964.89476,0.9207,316.9,1.35,1714.0,5226.0,4.606,0.75,0.84,1.0
kepler,K02887.01,3859363,FALSE POSITIVE,1.56859048,2454964.64081,11.591,280.6,23.41,1693.0,6248.0,4.442,1.002,1.008,0.0
kepler,K00274.02,8077137,CONFIRMED,22.8030252,2454986.37541,4.768,62.9,1.29,843.0,6063.0,4.061,1.613,1.092,1.0
kepler,K02888.01,12023078,FALSE POSITIVE,0.623441939,2454964.990423,1.4053,128.1,13.89,3219.0,5385.0,3.639,2.871,1.309,0.0
kepler,K02889.01,6364162,FALSE POSITIVE,5.24364571,2454965.7242,16.984,270.4,25.01,1149.0,6197.0,4.406,1.056,1.032,0.0
kepler,K02890.01,7463685,CONFIRMED,8.98826122,2454971.83733,4.96,160.8,1.39,864.0,5984.0,4.521,0.906,0.993,1.0
kepler,K00258.01,11231334,FALSE POSITIVE,4.15743922,2455005.50464,9.572,1472.0,96.99,2089.0,6529.0,3.657,3.131,1.623,0.0
kepler,K02681.01,6878240,CONFIRMED,135.4978256,2455066.6923,6.769,5038.1,6.01,295.0,5307.0,4.572,0.757,0.782,1.0
kepler,K02681.02,6878240,CONFIRMED,22.2508509,2454982.43326,1.745,618.7,2.07,539.0,5307.0,4.572,0.757,0.782,1.0
kepler,K02682.01,2436378,FALSE POSITIVE,8.53161917,2454969.27763,2.9596,65744.0,54.6,891.0,5780.0,4.438,1.0,1.0,0.0
kepler,K02737.01,6614629,FALSE POSITIVE,0.526615152,2454964.49908,1.0582,64.0,1.46,2959.0,5718.0,3.966,1.832,1.131,0.0
kepler,K02738.01,6630943,FALSE POSITIVE,0.690405794,2454964.7301,1.7407,178.4,1.04,1731.0,5204.0,4.515,0.786,0.736,0.0
kepler,K02739.01,4831728,CONFIRMED,10.10773789,2454968.1032,3.828,294.9,1.98,879.0,5480.0,4.26,1.174,0.915,1.0
kepler,K02740.01,3336765,FALSE POSITIVE,1.844857057,2454965.16167,1.6557,85.6,0.97,1601.0,6143.0,4.403,1.004,0.931,0.0
kepler,K02819.01,4270565,FALSE POSITIVE,18.0116764,2454972.19459,6.006,417.2,2.02,695.0,6003.0,4.507,0.932,1.019,0.0
kepler,K00270.02,6528464,CONFIRMED,33.67280658,2454995.03676,8.2267,170.9,1.86,661.0,5587.0,4.091,1.423,0.911,1.0
kepler,K02820.01,11963206,CONFIRMED,3.00912491,2454964.62696,2.228,191.4,1.22,1177.0,5713.0,4.541,0.893,1.01,1.0
kepler,K02822.01,8263545,CONFIRMED,4.44589508,2454964.74309,2.3816,441.4,1.94,1063.0,5918.0,4.544,0.865,0.956,1.0
kepler,K02891.01,10068024,FALSE POSITIVE,2.023126394,2454965.07328,1.2771,72.2,0.92,1607.0,6349.0,4.422,1.059,1.077,0.0
kepler,K02892.01,9636563,FALSE POSITIVE,10.63609504,2454972.7996,3.48,290.6,1.36,728.0,5546.0,4.575,0.81,0.907,0.0
kepler,K02894.01,6937402,CONFIRMED,10.3108232,2454974.5114,5.617,204.0,1.27,786.0,5708.0,4.521,0.893,0.967,1.0
kepler,K02895.01,5475641,FALSE POSITIVE,1.069842837,2454965.4449,5.275,540.3,1.77,1433.0,4999.0,4.523,0.786,0.752,0.0
kepler,K02896.01,2853828,FALSE POSITIVE,1.077467951,2454964.58234,2.1125,75.7,31.06,2339.0,6329.0,4.137,1.508,1.135,0.0
kepler,K02684.01,4035667,FALSE POSITIVE,2.8736467,2454965.58652,1.682,215.7,6.47,2866.0,8173.0,3.744,3.169,2.032,0.0
kepler,K02685.01,9612825,FALSE POSITIVE,2.846517614,2454966.24348,4.228,2154.4,1.88,528.0,3468.0,4.931,0.32,0.32,0.0
kepler,K02686.01,7826659,CONFIRMED,211.032819,2455112.12891,7.119,1953.4,3.43,215.0,4658.0,4.632,0.686,0.743,1.0
kepler,K02687.01,7202957,CONFIRMED,1.716828304,2454965.03204,2.068,59.5,0.74,1455.0,5808.0,4.522,0.902,0.987,1.0
kepler,K02741.01,5513893,FALSE POSITIVE,0.755103143,2454964.81388,2.885,43.8,1.49,2927.0,5996.0,3.87,2.128,1.226,0.0
kepler,K00263.01,10514430,FALSE POSITIVE,20.71927223,2455017.73851,4.0388,224.6,2.51,818.0,5729.0,4.058,1.545,0.994,0.0
kepler,K02743.01,8095441,CONFIRMED,11.87457664,2454973.21259,1.9797,220.7,1.32,728.0,5523.0,4.506,0.88,0.907,1.0
kepler,K02744.01,5881813,CONFIRMED,109.6469948,2455023.67271,6.568,899.7,4.85,428.0,5332.0,4.083,1.453,0.932,1.0
kepler,K02745.01,12456601,CONFIRMED,15.64588656,2454979.04926,3.959,572.1,2.18,710.0,5896.0,4.518,0.916,1.008,1.0
kepler,K02823.01,10341917,FALSE POSITIVE,0.93375241,2454964.5113,6.352,518.0,3.18,1594.0,5402.0,4.581,0.815,0.931,0.0
kepler,K02824.01,3241604,FALSE POSITIVE,1.70336496,2454965.45889,1.7045,316.7,1.67,1484.0,5881.0,4.516,0.915,1.002,0.0
kepler,K02825.01,9591070,FALSE POSITIVE,0.764174368,2454964.68497,2.346,100.2,1.18,2241.0,6321.0,4.417,1.125,1.207,0.0
kepler,K02826.01,8227661,FALSE POSITIVE,1.85373924,2454965.66885,1.816,348.6,0.23,345.0,2661.0,5.283,0.116,0.094,0.0
kepler,K02827.01,7428736,CONFIRMED,7.06321927,2454965.52395,2.411,207.2,1.21,827.0,5305.0,4.489,0.818,0.753,1.0
kepler,K02897.01,5817986,FALSE POSITIVE,0.584310213,2454965.013258,2.1801,809.4,23.09,2053.0,5783.0,4.539,0.88,0.977,0.0
kepler,K02898.01,11129258,CONFIRMED,25.384175,2454970.77326,3.576,594.0,2.44,649.0,6137.0,4.471,0.994,1.067,1.0
kepler,K00275.01,10586004,CONFIRMED,15.79196594,2455009.81888,7.2772,203.1,2.4,910.0,5758.0,4.072,1.704,1.251,1.0
kepler,K02687.02,7202957,CONFIRMED,8.16733851,2454969.20356,3.337,104.9,1.03,865.0,5808.0,4.522,0.902,0.987,1.0
kepler,K00041.01,6521045,CONFIRMED,12.81590421,2454955.94682,6.3856,220.5,2.26,939.0,5788.0,4.122,1.474,1.05,1.0
kepler,K00259.01,5790807,FALSE POSITIVE,79.99623328,2455040.126264,6.3339,24383.5,40.73,717.0,6796.0,3.88,2.49,1.715,0.0
kepler,K02688.01,8892303,CONFIRMED,5.424749327,2454966.728952,1.139,7680.0,5.15,625.0,4137.0,4.658,0.591,0.58,1.0
kepler,K02690.01,5369827,CONFIRMED,3.606940379,2454967.77442,1.0418,432.3,2.04,1046.0,5508.0,4.569,0.84,0.955,1.0
kepler,K02746.01,5302643,FALSE POSITIVE,69.2002312,2454978.95159,5.679,2271.5,45.24,585.0,7044.0,4.337,1.267,1.291,0.0
kepler,K02747.01,6586746,CONFIRMED,6.26404774,2454965.82928,2.39,378.7,1.55,809.0,5032.0,4.511,0.817,0.789,1.0
kepler,K02748.01,9962455,CONFIRMED,23.1985852,2454975.62801,9.821,224.7,2.61,793.0,5416.0,3.951,1.756,1.004,1.0
kepler,K02748.02,9962455,CONFIRMED,5.77721259,2454970.16696,2.462,134.3,2.17,1260.0,5416.0,3.951,1.756,1.004,1.0
kepler,K02749.01,8687088,FALSE POSITIVE,0.905037231,2454965.21703,1.4351,37.5,1.1,2627.0,6223.0,4.01,1.763,1.159,0.0
kepler,K02828.01,6436029,CONFIRMED,59.4969009,2454979.95193,5.404,1262.1,2.92,369.0,4817.0,4.499,0.833,0.8,1.0
kepler,K02829.01,6197215,CONFIRMED,10.61345333,2454968.6898,0.9829,150.2,1.77,987.0,5865.0,4.163,1.388,1.023,1.0
kepler,K00271.01,9451706,CONFIRMED,48.6303805,2455005.54736,7.0805,339.8,2.48,590.0,6075.0,4.264,1.352,1.225,1.0
kepler,K02830.01,9244508,CONFIRMED,40.5289885,2455001.01669,10.604,360.7,5.92,933.0,6443.0,3.74,3.086,1.907,1.0
kepler,K02831.01,9692557,FALSE POSITIVE,0.571940563,2454964.71371,0.9031,54.3,1.88,3320.0,5827.0,3.74,2.286,1.047,0.0
kepler,K02901.01,9366886,FALSE POSITIVE,0.633514386,2454964.56236,1.2792,179.1,0.81,1357.0,4330.0,4.64,0.618,0.61,0.0
kepler,K02903.01,3657176,FALSE POSITIVE,17.4166143,2454974.10369,2.445,314.2,1.84,723.0,5946.0,4.444,1.017,1.046,0.0
kepler,K02904.01,3969687,CONFIRMED,16.3583482,2454974.25354,9.858,116.4,2.23,959.0,6133.0,4.084,1.765,1.377,1.0
kepler,K02905.01,9369366,FALSE POSITIVE,36.0054414,2454977.34331,3.262,117.5,3.33,1024.0,7048.0,3.797,2.838,1.84,0.0
kepler,K02906.01,6716545,CONFIRMED,13.9093544,2454975.8769,6.765,86.8,1.33,928.0,6052.0,4.183,1.424,1.128,1.0
kepler,K02692.01,2989706,FALSE POSITIVE,1.257689465,2454965.503649,0.8399,945.6,2.45,1513.0,5676.0,4.571,0.787,0.84,0.0
kepler,K02693.01,5185897,CONFIRMED,4.081411554,2454966.85992,2.3239,171.9,1.0,755.0,4498.0,4.661,0.635,0.698,1.0
kepler,K02693.02,5185897,CONFIRMED,11.41941928,2454975.11859,3.3075,150.5,0.99,536.0,4498.0,4.661,0.635,0.698,1.0
kepler,K02693.03,5185897,CONFIRMED,6.83440674,2454969.86023,2.2726,177.1,1.01,636.0,4498.0,4.661,0.635,0.698,1.0
kepler,K02751.01,9881077,CONFIRMED,24.4004378,2454968.62326,2.987,860.5,2.47,437.0,4583.0,4.606,0.674,0.669,1.0
kepler,K00264.01,3097346,FALSE POSITIVE,4.029810359,2455003.69131,3.3316,111.1,1.77,1479.0,5929.0,4.055,1.651,1.127,0.0
kepler,K02752.01,5717567,FALSE POSITIVE,1.287622419,2454965.43069,0.821,36.5,0.87,1957.0,6170.0,4.308,1.274,1.208,0.0
kepler,K02753.01,6265792,CONFIRMED,0.935115863,2454965.20193,1.6172,64.8,1.05,2124.0,5874.0,4.252,1.297,1.096,1.0
kepler,K02832.01,9995402,CONFIRMED,3.57551429,2454965.86125,2.364,92.8,0.89,1061.0,5213.0,4.434,0.917,0.832,1.0
kepler,K02834.01,5609593,CONFIRMED,136.205112,2455067.72601,5.568,1209.3,2.35,248.0,4648.0,4.631,0.675,0.711,1.0
kepler,K02835.01,5436338,CONFIRMED,6.30922043,2454966.99677,1.3251,691.2,1.37,606.0,4380.0,4.71,0.53,0.524,1.0
kepler,K02836.01,11414465,CONFIRMED,2.94194296,2454966.1044,2.056,278.0,1.22,988.0,4901.0,4.544,0.758,0.733,1.0
kepler,K02907.01,2708885,FALSE POSITIVE,1.146934644,2454965.2666,1.7247,256.2,1.39,1554.0,5423.0,4.502,0.862,0.862,0.0
kepler,K02908.01,6612284,FALSE POSITIVE,1.245353252,2454965.21522,2.152,224.2,1.48,1704.0,5982.0,4.493,0.96,1.047,0.0
kepler,K00275.02,10586004,CONFIRMED,82.2001239,2455041.79417,10.627,233.9,2.57,525.0,5758.0,4.072,1.704,1.251,1.0
kepler,K02910.01,4483138,CONFIRMED,15.3626052,2454978.5732,3.736,468.3,1.8,608.0,5011.0,4.484,0.851,0.806,1.0
kepler,K02694.01,9475552,CONFIRMED,0.843379985,2454964.966174,1.4474,343.3,1.7,1541.0,4818.0,4.481,0.856,0.809,1.0
kepler,K02694.02,9475552,CONFIRMED,6.56606941,2454967.49512,1.8455,402.4,1.83,777.0,4818.0,4.481,0.856,0.809,1.0
kepler,K00260.01,8292840,CONFIRMED,10.49566303,2455005.79335,4.7356,106.1,1.34,1009.0,6214.0,4.238,1.297,1.059,1.0
kepler,K02754.01,10905911,CONFIRMED,1.34155642,2454965.73743,1.6462,58.2,0.74,1642.0,5779.0,4.44,0.97,0.945,1.0
kepler,K02755.01,3545135,CONFIRMED,8.48299282,2454965.96583,2.505,69.1,0.8,879.0,5827.0,4.471,0.933,0.94,1.0
kepler,K02756.01,6964929,CONFIRMED,0.665025941,2454964.65962,1.7542,104.7,1.11,2174.0,5884.0,4.408,1.07,1.07,1.0
kepler,K02757.01,6432345,CONFIRMED,234.635652,2455005.64615,6.965,868.5,2.56,267.0,5422.0,4.481,0.885,0.867,1.0
kepler,K02837.01,11565924,CONFIRMED,13.32191461,2454975.7235,6.213,133.5,2.88,1299.0,6995.0,3.925,2.274,1.584,1.0
kepler,K02838.01,6607357,CONFIRMED,7.69994466,2454967.39282,4.432,70.9,0.92,969.0,5727.0,4.328,1.104,0.946,1.0
kepler,K02838.02,6607357,CONFIRMED,4.77466043,2454968.16338,3.804,54.3,0.81,1137.0,5727.0,4.328,1.104,0.946,1.0
kepler,K00271.02,9451706,CONFIRMED,29.39337161,2455042.06737,7.0445,327.0,2.5,698.0,6075.0,4.264,1.352,1.225,1.0
kepler,K02839.01,6186964,CONFIRMED,2.164570593,2454964.83142,1.2862,525.1,1.27,783.0,3941.0,4.713,0.554,0.578,1.0
kepler,K02911.01,5471202,FALSE POSITIVE,12.4258343,2454974.5311,28.1171,449.4,2.75,830.0,6185.0,4.472,0.991,1.06,0.0
kepler,K02912.01,9640439,FALSE POSITIVE,0.873227249,2454965.23359,0.7948,221.8,1.68,2152.0,6341.0,4.409,1.111,1.154,0.0
kepler,K02913.01,9693006,CONFIRMED,2.88878583,2454965.33651,2.977,40.9,0.84,1423.0,5696.0,4.247,1.331,1.139,1.0
kepler,K02697.01,6627507,FALSE POSITIVE,7.37453336,2454964.55947,3.745,304.4,87.08,1654.0,5028.0,3.289,4.991,1.766,0.0
kepler,K02698.01,5128673,CONFIRMED,87.9724227,2455001.29785,14.638,866.7,3.39,446.0,5837.0,4.305,1.159,0.988,1.0
kepler,K02699.01,6690836,CONFIRMED,0.568874717,2454965.048771,1.2177,378.4,1.49,1796.0,5223.0,4.593,0.78,0.889,1.0
kepler,K02701.01,5481148,FALSE POSITIVE,22.023514,2454968.18349,1.932,1670.0,4.79,639.0,5860.0,4.489,0.936,0.986,0.0
kepler,K02760.01,7877978,CONFIRMED,56.5732318,2454979.57984,4.188,688.5,2.69,356.0,4701.0,4.54,0.775,0.758,1.0
kepler,K02761.01,7903086,FALSE POSITIVE,1.846861455,2454964.90493,1.6605,648.6,2.23,1337.0,5591.0,4.559,0.86,0.977,0.0
kepler,K00265.01,12024120,CONFIRMED,3.568099612,2455002.74278,3.2131,98.4,1.36,1407.0,6007.0,4.232,1.334,1.107,1.0
kepler,K02762.01,8210018,CONFIRMED,132.9955503,2455091.3961,7.436,1275.4,2.51,241.0,4523.0,4.636,0.659,0.687,1.0
kepler,K00301.01,3642289,CONFIRMED,6.002548291,2455004.71419,4.1628,202.0,2.33,1209.0,6204.0,4.269,1.36,1.257,1.0
kepler,K00301.02,3642289,CONFIRMED,11.44865823,2454974.38705,4.953,75.2,1.32,975.0,6204.0,4.269,1.36,1.257,1.0
kepler,K00302.01,3662838,CONFIRMED,24.85466504,2455006.99971,9.182,776.2,7.61,1095.0,6967.0,3.864,2.527,1.7,1.0
kepler,K00303.01,5966322,CONFIRMED,60.92818866,2455006.37212,6.3336,755.6,2.78,467.0,5638.0,4.359,1.023,0.871,1.0
kepler,K00304.01,6029239,CONFIRMED,8.512037736,2455007.909816,2.1861,597.8,2.14,839.0,5767.0,4.538,0.881,0.979,1.0
kepler,K00359.01,12106929,FALSE POSITIVE,5.93720557,2455004.57597,4.882,371.4,1.84,894.0,5857.0,4.633,0.712,0.802,0.0
kepler,K00360.01,12107021,FALSE POSITIVE,5.93719982,2454968.95338,3.95,175.6,1.47,1059.0,6102.0,4.457,1.026,1.099,0.0
kepler,K00061.01,8248939,FALSE POSITIVE,1.63345402,2455014.8556,3.817,359.0,24.87,1750.0,6283.0,4.372,1.091,1.019,0.0
kepler,K00361.01,12404954,CONFIRMED,3.247548814,2455004.27807,2.5146,209.7,1.41,1181.0,5703.0,4.498,0.975,1.091,1.0
kepler,K00362.01,1571511,FALSE POSITIVE,14.022451457,2455010.5952096,8.08619,20082.9,14.93,810.0,6061.0,4.401,1.05,1.012,0.0
kepler,K00363.01,2438070,FALSE POSITIVE,2.442945167,2455004.09721,4.0145,677.9,38.29,1587.0,5657.0,4.121,1.428,0.983,0.0
kepler,K03005.01,3747262,FALSE POSITIVE,1.312459403,2454965.22569,1.459,36.9,1.65,2824.0,6543.0,3.782,2.507,1.388,0.0
kepler,K03008.01,9070666,CONFIRMED,2.99792926,2454964.76579,4.398,45.4,1.12,1616.0,5888.0,4.061,1.645,1.136,1.0
kepler,K03010.01,3642335,CONFIRMED,60.8660974,2455012.28674,4.397,714.3,1.39,244.0,3808.0,4.734,0.522,0.539,1.0
kepler,K03011.01,3328052,FALSE POSITIVE,2.11547854,2454965.0118,3.665,222.9,1.66,1521.0,6208.0,4.454,1.024,1.086,0.0
kepler,K03087.01,9119568,FALSE POSITIVE,5.54867998,2454966.9285,4.665,68.9,0.68,882.0,5258.0,4.514,0.835,0.831,0.0
kepler,K03087.02,9119568,FALSE POSITIVE,1.22174063,2454965.0174,7.443,32.2,0.46,1461.0,5258.0,4.514,0.835,0.831,0.0
kepler,K03088.01,9020114,CONFIRMED,3.48412874,2454967.5504,1.422,161.6,1.16,1132.0,5696.0,4.519,0.921,1.022,1.0
kepler,K00285.01,6196457,CONFIRMED,13.74883059,2455012.279158,6.0968,425.9,3.63,975.0,5862.0,4.05,1.67,1.142,1.0
kepler,K00305.01,6063220,CONFIRMED,4.603575293,2455004.840124,2.3499,440.4,1.51,810.0,4783.0,4.602,0.741,0.805,1.0
kepler,K00306.01,6071903,CONFIRMED,24.30784323,2455011.36629,2.6054,677.1,2.14,532.0,5313.0,4.571,0.82,0.913,1.0
kepler,K00307.01,6289257,CONFIRMED,19.67409703,2455009.27119,3.7535,204.9,1.78,711.0,6023.0,4.423,1.031,1.027,1.0
kepler,K00046.01,10905239,CONFIRMED,3.487688776,2455003.932217,3.83661,1298.8,5.64,1445.0,5576.0,4.065,1.593,1.074,1.0
kepler,K00365.01,11623629,CONFIRMED,81.737872,2455044.678818,6.6923,628.8,2.16,385.0,5559.0,4.502,0.873,0.882,1.0
kepler,K00367.01,4815520,CONFIRMED,31.578651216,2455010.206237,2.12791,2125.4,4.52,570.0,5733.0,4.442,0.99,0.987,1.0
kepler,K00368.01,6603043,FALSE POSITIVE,110.32167272,2455030.365128,13.3624,7296.6,18.6,761.0,9244.0,4.159,2.025,2.158,0.0
kepler,K00369.01,7175184,CONFIRMED,5.88527364,2455007.42554,1.9531,112.7,1.59,1253.0,6070.0,4.157,1.431,1.072,1.0
kepler,K03012.01,7109851,FALSE POSITIVE,1.086486129,2454964.96598,0.8383,66.0,1.69,2539.0,5911.0,3.861,2.0,1.06,0.0
kepler,K03014.01,7347246,CONFIRMED,86.1160885,2454967.8808,6.058,875.2,3.11,441.0,6161.0,4.454,1.053,1.15,1.0
kepler,K03015.01,11403530,CONFIRMED,3.61460332,2454966.09123,3.227,43.9,0.9,1397.0,5799.0,4.161,1.375,0.999,1.0
kepler,K00282.02,5088536,CONFIRMED,8.45744892,2454972.06689,3.2893,77.4,1.02,982.0,5903.0,4.304,1.137,0.95,1.0
kepler,K03090.01,6609270,CONFIRMED,3.82223397,2454965.14965,1.924,362.7,1.05,601.0,3729.0,4.733,0.514,0.52,1.0
kepler,K03091.01,12406807,CONFIRMED,17.067644,2454978.56929,6.026,262.4,1.62,769.0,6347.0,4.464,0.996,1.053,1.0
kepler,K03092.01,8046689,FALSE POSITIVE,5.78542702,2454970.09181,2.271,256.2,1.91,1212.0,6555.0,4.374,1.178,1.2,0.0
kepler,K03093.01,5096590,CONFIRMED,29.6099055,2454970.3316,7.433,120.1,1.74,629.0,5812.0,4.329,1.122,0.977,1.0
kepler,K03095.01,9650989,CONFIRMED,3.42390809,2454965.88326,1.773,153.1,1.25,1212.0,5788.0,4.442,1.015,1.038,1.0
kepler,K00307.02,6289257,CONFIRMED,5.21104597,2454964.53797,3.3447,102.7,1.18,1107.0,6023.0,4.423,1.031,1.027,1.0
kepler,K00308.01,6291837,CONFIRMED,35.5969684,2455020.52765,6.691,684.5,3.72,646.0,6212.0,4.309,1.209,1.082,1.0
kepler,K00309.01,7024222,FALSE POSITIVE,1.633107509,2455003.19649,1.491,60.8,0.53,1083.0,4579.0,4.596,0.684,0.672,0.0
kepler,K00311.01,7024511,FALSE POSITIVE,66.1544958,2455008.64641,6.945,1972.0,3.33,315.0,4679.0,4.627,0.643,0.638,0.0
kepler,K00312.01,7050989,CONFIRMED,11.57890926,2455008.58603,2.7207,243.4,2.06,951.0,6156.0,4.284,1.303,1.193,1.0
kepler,K00369.02,7175184,CONFIRMED,10.10463142,2454968.55718,2.369,114.6,1.59,1046.0,6070.0,4.157,1.431,1.072,1.0
kepler,K00370.01,8494142,CONFIRMED,42.88247951,2455036.6483,9.7471,408.9,3.61,709.0,6143.0,4.039,1.763,1.24,1.0
kepler,K00063.01,11554435,CONFIRMED,9.43414171,2455010.84346,2.8112,3977.0,5.73,791.0,5578.0,4.518,0.886,0.943,1.0
kepler,K00370.02,8494142,CONFIRMED,22.95062278,2454984.53259,4.4814,129.8,2.17,873.0,6143.0,4.039,1.763,1.24,1.0
kepler,K00371.01,5652983,FALSE POSITIVE,498.391282,2455077.08166,6.135,1590.0,17.14,339.0,5134.0,3.611,3.107,1.438,0.0
kepler,K00372.01,6471021,CONFIRMED,125.6291479,2455086.35079,9.108,7841.6,10.02,388.0,5819.0,4.334,1.111,0.972,1.0
kepler,K03018.01,7906671,FALSE POSITIVE,45.1178526,2454989.99133,3.737,389.2,2.78,517.0,5585.0,4.339,1.038,0.86,0.0
kepler,K03019.01,8709688,CONFIRMED,4.17939037,2454966.84818,2.647,172.8,1.52,1194.0,5633.0,4.296,1.162,0.973,1.0
kepler,K03021.01,3348285,FALSE POSITIVE,0.803835923,2454964.80207,1.397,52.6,0.78,2129.0,6242.0,4.442,1.047,1.104,0.0
kepler,K03022.01,11618601,CONFIRMED,2.76263737,2454965.99574,1.821,185.0,1.25,1231.0,5772.0,4.528,0.901,0.999,1.0
kepler,K03097.01,7582689,CONFIRMED,11.9216035,2454970.47581,5.009,43.2,0.87,851.0,6006.0,4.403,1.082,1.081,1.0
kepler,K03097.02,7582689,CONFIRMED,6.80257947,2454971.0478,4.608,32.7,0.73,1026.0,6006.0,4.403,1.082,1.081,1.0
kepler,K03097.03,7582689,CONFIRMED,8.70312154,2454973.15531,4.807,32.0,0.72,945.0,6006.0,4.403,1.082,1.081,1.0
kepler,K03098.01,9959589,FALSE POSITIVE,1.332557603,2454965.05691,6.043,225.3,19.88,1703.0,6091.0,4.487,0.967,1.045,0.0
kepler,K00043.01,9025922,FALSE POSITIVE,11.32029599,2455010.08388,4.5866,4303.5,8.02,811.0,5780.0,4.438,1.0,1.0,0.0
kepler,K00285.02,6196457,CONFIRMED,26.723169,2454980.93696,8.501,195.0,2.31,781.0,5862.0,4.05,1.67,1.142,1.0
kepler,K00312.02,7050989,CONFIRMED,16.39926461,2454964.96806,3.4108,220.8,1.94,847.0,6156.0,4.284,1.303,1.193,1.0
kepler,K00313.01,7419318,CONFIRMED,18.73577127,2455010.634372,3.0356,567.2,2.1,568.0,5188.0,4.547,0.795,0.814,1.0
kepler,K00313.02,7419318,CONFIRMED,8.43639829,2455012.88704,3.2451,345.5,1.5,742.0,5188.0,4.547,0.795,0.814,1.0
kepler,K00314.01,7603200,CONFIRMED,13.78109471,2455010.852785,2.3188,756.0,1.42,402.0,3846.0,4.738,0.503,0.505,1.0
kepler,K00314.02,7603200,CONFIRMED,23.08902241,2455004.007634,1.7012,598.3,1.24,338.0,3846.0,4.738,0.503,0.505,1.0
kepler,K00046.02,10905239,CONFIRMED,6.02977241,2454965.48162,3.961,54.6,1.18,1204.0,5576.0,4.065,1.593,1.074,1.0
kepler,K00373.01,7364176,CONFIRMED,135.1879934,2455023.93292,8.8191,663.4,2.32,345.0,5731.0,4.451,0.906,0.846,1.0
kepler,K00374.01,8686097,CONFIRMED,172.7046083,2455069.92574,11.347,659.1,2.85,355.0,5851.0,4.302,1.116,0.91,1.0
kepler,K00375.01,12356617,CONFIRMED,988.8811177,2455072.224189,5.9504,5060.0,10.81,223.0,5755.0,4.101,1.549,1.105,1.0
kepler,K00376.01,12643589,FALSE POSITIVE,44.14599042,2455044.531127,3.4015,4467.8,121.48,624.0,6692.0,4.383,1.152,1.176,0.0
kepler,K00376.02,12643589,FALSE POSITIVE,1.411627439,2455011.263426,1.0814,515.2,2.99,1966.0,6692.0,4.383,1.152,1.176,0.0
kepler,K00377.01,3323887,CONFIRMED,19.270825843,2455015.5436,4.1281,6660.5,7.74,661.0,5779.0,4.491,0.956,1.034,1.0
kepler,K03022.02,11618601,CONFIRMED,5.05368985,2454968.11296,2.514,171.5,1.21,1007.0,5772.0,4.528,0.901,0.999,1.0
kepler,K03023.01,7732285,FALSE POSITIVE,4.39049637,2454967.12735,3.0112,113.5,2.07,1637.0,6429.0,3.989,1.908,1.298,0.0
kepler,K03025.01,9716391,CONFIRMED,13.1829329,2454974.82648,3.594,518.0,1.84,661.0,5382.0,4.571,0.827,0.928,1.0
kepler,K03026.01,6929841,CONFIRMED,3.51575492,2454967.29974,1.381,237.4,1.35,1033.0,5094.0,4.45,0.901,0.833,1.0
kepler,K00282.03,5088536,CONFIRMED,87.5177787,2455034.15451,2.55,136.5,1.85,451.0,5903.0,4.304,1.137,0.95,1.0
