kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_steff,koi_slogg,koi_srad,koi_smass
11098013,K02712.01,CANDIDATE,7.50790041,138.7047,5.646,145.0,1.77,1138.0,6408.0,4.309,1.337,1.329
5443604,K02713.01,FALSE POSITIVE,21.3910125,141.29764,3.512,645.8,1.72,483.0,4889.0,4.637,0.686,0.759
12206313,K02714.01,CONFIRMED,14.3832267,140.57648,8.378,178.5,1.84,889.0,6115.0,4.249,1.291,1.077
12206313,K02714.02,CONFIRMED,47.3186631,170.06035,10.465,263.4,2.1,598.0,6115.0,4.249,1.291,1.077
9837661,K02715.01,CONFIRMED,11.12827427,139.54417,2.6118,6057.0,4.04,408.0,3640.0,4.744,0.503,0.513
7769819,K02778.01,CONFIRMED,2.21571296,131.82107,1.8211,285.1,1.7,1283.0,5417.0,4.447,0.901,0.83
11874577,K02779.01,CONFIRMED,34.4585495,147.82493,7.434,431.0,1.88,559.0,6161.0,4.545,0.862,0.95
12164564,K02780.01,CONFIRMED,3.35184041,131.64441,1.9855,345.3,1.88,1294.0,6198.0,4.464,1.005,1.072
8190354,K02781.01,FALSE POSITIVE,1.615758517,131.68535,1.734,41.7,1.31,2158.0,5622.0,3.813,2.017,0.965
3425851,K00268.01,CANDIDATE,110.3783828,175.9317,12.211,489.8,3.02,473.0,6342.0,4.242,1.359,1.175
10397751,K02859.01,CONFIRMED,3.4462125,132.22894,2.101,83.5,0.7,1015.0,5374.0,4.555,0.721,0.68
10397751,K02859.02,CONFIRMED,2.005414293,133.24526,1.934,59.5,0.65,1216.0,5374.0,4.555,0.721,0.68
10397751,K02859.03,CANDIDATE,4.28886792,132.37761,2.599,59.3,0.57,944.0,5374.0,4.555,0.721,0.68
7815931,K02861.01,FALSE POSITIVE,1.868564038,132.51442,1.192,176.7,1.4,1565.0,6065.0,4.427,1.023,1.018
6679295,K02862.01,CANDIDATE,24.5752524,144.18324,2.258,1003.4,1.64,316.0,3678.0,4.755,0.512,0.545
9642292,K02946.01,CONFIRMED,15.1408916,143.74584,4.359,476.8,1.93,714.0,5926.0,4.532,0.887,0.978
6356692,K02948.01,CONFIRMED,11.39169531,141.55983,5.0,51.0,1.02,886.0,5557.0,4.198,1.249,0.897
6026737,K02949.01,CANDIDATE,10.1747037,132.3605,5.179,52.4,1.04,985.0,5866.0,4.191,1.339,1.016
4991208,K02951.01,CONFIRMED,2.44358543,132.80194,1.852,59.1,0.67,1249.0,5561.0,4.486,0.873,0.85
8243283,K02952.01,FALSE POSITIVE,1.7592691,132.07552,2.381,140.4,1.21,1519.0,5784.0,4.416,0.984,0.921
9837661,K02715.02,CONFIRMED,2.226496196,133.37195,1.7073,1839.1,2.1,697.0,3640.0,4.744,0.503,0.513
9837661,K02715.03,CONFIRMED,5.72084599,134.66576,2.744,1316.0,1.78,509.0,3640.0,4.744,0.503,0.513
9092504,K02716.01,CONFIRMED,0.962864171,132.12548,1.6802,303.5,1.52,1666.0,5704.0,4.575,0.804,0.897
5383248,K00261.01,CONFIRMED,16.23847733,171.019564,3.9699,646.7,2.76,711.0,5683.0,4.422,0.993,0.951
9092504,K02716.02,CONFIRMED,6.46004728,135.96779,1.979,394.2,1.8,883.0,5704.0,4.575,0.804,0.897
10001368,K02785.01,CONFIRMED,4.76831033,134.86116,3.2363,251.8,1.78,1219.0,6237.0,4.374,1.116,1.069
9466429,K02786.01,CONFIRMED,44.616751,164.45238,7.831,239.7,2.31,693.0,6763.0,4.22,1.424,1.235
4365442,K02787.01,FALSE POSITIVE,1.714410345,131.86549,3.336,50.4,1.84,2551.0,6340.0,3.731,2.498,1.223
8885643,K02789.01,CONFIRMED,3.40165617,132.06195,1.9617,155.9,1.34,1236.0,6177.0,4.516,0.906,0.982
5652893,K02790.01,CONFIRMED,14.00948631,132.96947,3.399,169.9,0.98,617.0,5153.0,4.551,0.767,0.763
3241557,K02863.01,FALSE POSITIVE,1.703359172,132.46185,1.914,57.6,0.69,1525.0,6026.0,4.503,0.904,0.949
3957082,K02864.01,FALSE POSITIVE,3.77881664,134.208,5.819,47.1,3.99,2580.0,6115.0,3.267,5.544,2.072
8681833,K02865.01,CONFIRMED,1.311558909,131.53283,1.919,141.3,1.15,1655.0,5926.0,4.501,0.963,1.072
4138951,K02866.01,CONFIRMED,1.291233083,131.99105,1.855,66.0,0.89,1887.0,6384.0,4.419,1.086,1.129
3102384,K00273.01,CONFIRMED,10.573751447,175.067739,1.7259,298.9,2.07,844.0,5720.0,4.4,1.08,1.067
10471515,K02961.01,CONFIRMED,3.7847507,133.50785,2.924,33.5,0.7,1311.0,6017.0,4.326,1.206,1.126
4935172,K02962.01,CANDIDATE,2.17291055,131.73552,2.139,76.4,0.93,1507.0,6164.0,4.446,1.045,1.109
8760040,K02963.01,CONFIRMED,18.2206024,141.37607,5.109,201.8,1.78,786.0,5951.0,4.283,1.262,1.117
8760040,K02963.02,CANDIDATE,7.35101287,133.63951,2.757,115.9,1.42,1064.0,5951.0,4.283,1.262,1.117
10098844,K02964.01,CONFIRMED,47.4497134,173.4565,10.675,206.4,1.61,551.0,6007.0,4.353,1.126,1.042
9467404,K02717.01,CONFIRMED,0.929906166,132.25126,1.743,108.7,1.48,2291.0,6039.0,4.169,1.413,1.075
5308666,K02718.01,FALSE POSITIVE,0.784513087,131.98751,1.9206,316.6,131.4,10634.0,3853.0,0.892,78.869,1.772
5184911,K02719.01,CONFIRMED,4.11585514,134.11726,1.4858,425.8,1.93,895.0,4827.0,4.508,0.823,0.796
8176564,K02720.01,CANDIDATE,6.57159435,132.74598,3.1044,65.7,1.26,1211.0,6042.0,4.139,1.432,1.029
6587105,K02721.01,CONFIRMED,33.878639,160.21869,6.194,700.1,3.52,564.0,5533.0,4.348,1.072,0.933
11662184,K02791.01,CONFIRMED,27.5722144,145.39543,5.256,296.3,1.94,636.0,5912.0,4.397,1.09,1.079
11127479,K02792.01,CONFIRMED,2.12821621,132.48055,3.146,25.9,0.7,1668.0,5952.0,4.227,1.377,1.168
5428668,K02794.01,FALSE POSITIVE,0.703399912,131.65929,0.823,531.4,2.15,2013.0,5955.0,4.52,0.91,0.999
5041569,K02795.01,FALSE POSITIVE,2.5355023,132.20054,7.189,354.6,2.7,1477.0,6268.0,4.429,1.1,1.188
10604521,K02797.01,CANDIDATE,0.868122253,131.83212,1.5471,231.3,1.65,2047.0,6116.0,4.44,1.084,1.181
9899181,K02867.01,FALSE POSITIVE,1.332560553,132.05303,3.315,31.7,0.4,1249.0,4947.0,4.621,0.714,0.8
9899181,K02867.02,FALSE POSITIVE,18.936061,139.0725,22.27,24.3,0.34,516.0,4947.0,4.621,0.714,0.8
8884274,K02868.01,CONFIRMED,10.65275054,136.08994,2.684,740.7,2.2,737.0,5602.0,4.571,0.817,0.913
7767162,K02869.01,CONFIRMED,3.30040818,133.56723,4.462,98.8,1.43,1543.0,6333.0,4.229,1.438,1.279
4861791,K02870.01,FALSE POSITIVE,5.62950902,136.8607,6.542,297.5,2.11,979.0,5822.0,4.529,0.898,0.994
4385148,K02942.01,CANDIDATE,13.84301228,139.95334,4.077,567.8,1.98,699.0,5745.0,4.559,0.837,0.928
4385148,K02942.02,CONFIRMED,24.2758992,152.43133,4.59,702.2,2.25,580.0,5745.0,4.559,0.837,0.928
9838468,K02943.01,CONFIRMED,54.4099612,175.40307,9.314,193.0,1.56,513.0,5746.0,4.309,1.133,0.954
6781548,K02944.01,FALSE POSITIVE,9.12209336,138.83306,4.347,906.8,28.17,863.0,5899.0,4.499,0.96,1.06
8617363,K02945.01,CONFIRMED,19.94752741,144.2469,1.756,861.3,2.52,625.0,5749.0,4.547,0.864,0.961
11401755,K00277.02,CONFIRMED,13.84984567,141.64914,7.2783,84.6,1.45,977.0,5919.0,4.042,1.585,1.009
7673192,K02722.01,CONFIRMED,6.12479773,134.93803,3.466,129.3,1.51,1140.0,6052.0,4.285,1.202,1.015
7673192,K02722.02,CONFIRMED,11.24284815,136.32084,4.241,136.0,1.44,931.0,6052.0,4.285,1.202,1.015
7673192,K02722.03,CONFIRMED,4.02877097,133.76774,3.173,100.4,1.21,1311.0,6052.0,4.285,1.202,1.015
7673192,K02722.04,CONFIRMED,8.92114318,137.49071,3.933,110.8,1.27,1006.0,6052.0,4.285,1.202,1.015
11807274,K00262.01,CONFIRMED,7.81285862,172.6138,4.098,117.3,1.68,1196.0,6237.0,4.136,1.543,1.187
7670943,K00269.01,CONFIRMED,18.01164974,185.09162,6.7367,107.8,1.83,900.0,6477.0,4.224,1.459,1.3
6697756,K02798.01,CONFIRMED,0.916142298,132.02221,1.1555,98.5,0.6,1212.0,4374.0,4.639,0.614,0.6
5649833,K02799.01,FALSE POSITIVE,0.597933473,131.95386,1.918,106.0,1.24,2564.0,6543.0,4.382,1.159,1.181
10518399,K02800.01,FALSE POSITIVE,2.69636494,132.99372,3.892,109.0,1.24,1406.0,5653.0,4.25,1.139,0.842
5905822,K02801.01,CONFIRMED,6.99205021,138.05147,5.037,33.4,1.06,1194.0,6057.0,4.139,1.467,1.081
10793172,K02871.01,CONFIRMED,12.0999065,143.04424,3.558,165.5,1.39,807.0,5553.0,4.33,1.098,0.941
10793172,K02871.02,CONFIRMED,5.36375016,134.65014,2.94,114.3,1.15,1059.0,5553.0,4.33,1.098,0.941
7136729,K02872.01,FALSE POSITIVE,3.17319407,133.38365,2.512,135.8,0.91,1077.0,5369.0,4.508,0.784,0.722
6364276,K02873.01,FALSE POSITIVE,5.24368302,132.7109,10.873,225.4,0.91,654.0,4194.0,4.633,0.629,0.619
4367854,K02876.01,CANDIDATE,5.1952021,133.34401,2.1552,320.8,1.37,836.0,5044.0,4.551,0.738,0.708
5108946,K02955.01,FALSE POSITIVE,0.591280187,131.74406,1.1656,135.0,1.3,2385.0,6246.0,4.433,1.092,1.18
8801316,K02956.01,CONFIRMED,3.93766786,135.27724,4.655,24.3,1.36,1947.0,6277.0,3.728,2.741,1.465
10597693,K02958.01,CANDIDATE,31.6084371,134.68285,3.675,331.6,1.89,634.0,6341.0,4.446,1.033,1.083
7466270,K02959.01,CANDIDATE,16.1558656,140.23012,3.798,731.3,2.04,455.0,4504.0,4.713,0.53,0.528
10876237,K02960.01,FALSE POSITIVE,1.465943491,132.32801,1.513,52.3,1.6,2472.0,6230.0,3.847,2.19,1.229
12314973,K00279.01,CONFIRMED,28.45489091,176.706265,8.1593,1418.6,6.08,769.0,6206.0,4.159,1.573,1.305
3346154,K02723.01,CONFIRMED,1.952711161,133.160986,0.872,403.0,2.58,1403.0,5741.0,4.495,0.946,1.02
5308387,K02724.01,FALSE POSITIVE,0.620739667,132.10051,2.477,108.2,29.28,2947.0,6559.0,4.133,1.602,1.277
6233573,K02725.01,FALSE POSITIVE,0.587470828,131.49788,2.4382,193.8,51.02,3434.0,5787.0,3.678,2.667,1.236
10363281,K02726.01,FALSE POSITIVE,0.934924739,132.17846,2.052,73.8,2.29,3156.0,6477.0,3.781,2.628,1.519
4861527,K02727.01,FALSE POSITIVE,25.7054557,156.66709,6.059,266.3,1.75,670.0,6326.0,4.459,1.001,1.047
5775129,K02802.01,CONFIRMED,3.84822189,131.9185,2.013,203.9,1.72,1283.0,5927.0,4.323,1.193,1.094
9898447,K02803.01,CONFIRMED,2.37752442,133.39854,2.307,32.1,0.53,1278.0,5615.0,4.505,0.936,1.022
5307568,K02804.01,FALSE POSITIVE,2.62838097,131.62343,3.193,89.9,1.01,1375.0,5884.0,4.408,1.07,1.07
11135308,K02805.01,CONFIRMED,1.877878538,132.26131,2.39,47.5,0.78,1701.0,6324.0,4.352,1.115,1.017
2985587,K02807.01,CANDIDATE,3.375716723,134.21319,1.5436,175.7,2.34,1472.0,6310.0,4.273,1.282,1.122
6521045,K00041.03,CONFIRMED,35.3331932,153.98249,5.966,99.7,1.55,670.0,5788.0,4.122,1.474,1.05
8077137,K00274.01,CONFIRMED,15.0896415,175.95371,4.3349,77.8,1.42,968.0,6063.0,4.061,1.613,1.092
7019524,K02877.01,CONFIRMED,5.30873978,134.25061,3.018,127.5,1.08,1042.0,5914.0,4.483,0.955,1.011
5106313,K02878.01,CONFIRMED,3.89524296,131.85929,1.689,189.0,1.13,956.0,5018.0,4.492,0.838,0.795
9825174,K02880.01,CONFIRMED,0.740926358,131.91163,1.0163,195.5,1.22,1873.0,5618.0,4.494,0.874,0.87
5642620,K02882.01,CANDIDATE,75.8580035,165.5543,5.382,1148.4,2.72,281.0,4474.0,4.67,0.614,0.645
8429415,K02965.01,FALSE POSITIVE,1.352564873,132.04752,3.469,56.7,1.45,2447.0,6463.0,3.959,1.823,1.103
5014903,K02966.01,FALSE POSITIVE,7.72768833,136.19387,2.06,404.8,1.89,899.0,5765.0,4.468,0.94,0.946
5980783,K02967.01,CONFIRMED,37.3033197,133.3072,7.793,551.7,2.31,493.0,5646.0,4.55,0.817,0.864
8873090,K02968.01,CANDIDATE,10.16435076,136.43034,6.017,37.7,1.99,1389.0,6133.0,3.718,2.71,1.401
8560804,K02969.01,FALSE POSITIVE,31.9729501,133.88218,9.41,156.3,2.41,757.0,6007.0,4.064,1.759,1.311
12008872,K02729.01,CONFIRMED,14.8877665,141.95432,4.981,252.5,1.96,831.0,6143.0,4.344,1.116,1.001
8415200,K02730.01,CONFIRMED,4.52158614,133.21804,3.4702,106.2,1.31,1214.0,5576.0,4.201,1.289,0.963
4072333,K02731.01,FALSE POSITIVE,2.007750531,132.57843,2.0715,352.0,1.64,1319.0,5645.0,4.549,0.865,0.965
9886361,K02732.01,CONFIRMED,7.03146295,134.4525,5.922,85.4,1.38,1194.0,6170.0,4.192,1.499,1.282
9886361,K02732.03,CONFIRMED,54.2811949,140.71639,5.517,147.8,2.07,604.0,6170.0,4.192,1.499,1.282
3730335,K02808.01,FALSE POSITIVE,0.596087893,131.82296,0.7159,105.1,1.92,2967.0,6049.0,3.997,1.827,1.209
6528464,K00270.01,CONFIRMED,12.58229808,175.02129,6.375,118.7,1.53,917.0,5587.0,4.091,1.423,0.911
7428316,K02809.01,FALSE POSITIVE,7.12684695,137.42807,3.179,206.3,1.38,941.0,6050.0,4.525,0.896,0.979
10275766,K02810.01,FALSE POSITIVE,0.661749944,131.86076,4.112,215.6,23.92,2420.0,6363.0,4.386,1.198,1.273
10275766,K02810.02,FALSE POSITIVE,354.95118,156.9947,13.02,421.9,2.53,303.0,6392.0,4.366,1.23,1.281
6370120,K02811.01,FALSE POSITIVE,1.35477049,131.64321,1.618,145.3,0.8,1102.0,4414.0,4.621,0.689,0.723
5642620,K02882.02,FALSE POSITIVE,0.493393859,131.57378,1.1319,264.7,1.4,1505.0,4474.0,4.67,0.614,0.645
5209845,K02883.01,CONFIRMED,11.95401876,140.26226,2.656,855.9,2.1,525.0,4359.0,4.611,0.659,0.648
9652649,K02884.01,FALSE POSITIVE,2.48883033,132.11766,4.268,51.4,0.64,1230.0,5615.0,4.514,0.833,0.827
11100670,K02885.01,FALSE POSITIVE,20.2340219,141.38622,3.674,193.6,0.99,562.0,5528.0,4.627,0.71,0.788
6129524,K02886.01,CONFIRMED,0.88184263,131.68869,1.3117,249.9,1.24,1564.0,5268.0,4.594,0.776,0.871
5794570,K02675.01,CONFIRMED,5.448321078,132.49088,2.2213,529.4,2.17,978.0,5721.0,4.517,0.905,0.983
5794570,K02675.02,CONFIRMED,1.116127169,131.84982,1.3235,109.2,1.0,1659.0,5721.0,4.517,0.905,0.983
5649325,K02676.01,FALSE POSITIVE,195.613824,167.73974,23.777,1651.9,10.65,467.0,5970.0,3.835,2.229,1.239
9958387,K02677.01,CANDIDATE,237.787237,196.97103,10.509,1627.7,9.91,354.0,5185.0,3.936,1.853,1.08
6779260,K02678.01,CONFIRMED,3.833087643,131.63482,1.51,461.4,2.25,1012.0,5397.0,4.543,0.831,0.878
11807274,K00262.02,CONFIRMED,9.37663713,136.95319,2.1033,118.4,1.89,1125.0,6237.0,4.136,1.543,1.187
5953297,K02733.01,CONFIRMED,5.62006198,132.95381,2.751,190.1,1.45,772.0,4868.0,4.6,0.746,0.814
7659389,K02734.01,CONFIRMED,3.8259005,132.20163,1.8057,857.2,3.45,1005.0,5223.0,4.505,0.885,0.913
9472074,K02735.01,CONFIRMED,0.558841234,131.57991,0.7918,280.9,1.33,1787.0,5151.0,4.592,0.792,0.903
10842192,K02736.01,CONFIRMED,9.33648141,140.67893,2.5449,885.4,2.39,577.0,4442.0,4.619,0.648,0.637
2442448,K02812.01,CONFIRMED,76.6139446,153.79301,10.22,498.7,2.61,466.0,6173.0,4.408,1.03,0.988
11197853,K02813.01,CANDIDATE,0.698461304,131.85138,0.7887,134.4,14.81,5173.0,4676.0,2.577,12.558,2.17
9665922,K02815.01,FALSE POSITIVE,1.545388842,132.63059,3.037,52.8,0.56,1421.0,5782.0,4.594,0.767,0.869
11283615,K02816.01,CONFIRMED,1.289590179,131.89057,1.3541,286.0,1.38,1448.0,5467.0,4.578,0.808,0.906
7605093,K02817.01,CONFIRMED,0.634003002,131.89476,0.9207,316.9,1.35,1714.0,5226.0,4.606,0.75,0.84
3859363,K02887.01,FALSE POSITIVE,1.56859048,131.64081,11.591,280.6,23.41,1693.0,6248.0,4.442,1.002,1.008
8077137,K00274.02,CONFIRMED,22.8030252,153.37541,4.768,62.9,1.29,843.0,6063.0,4.061,1.613,1.092
12023078,K02888.01,FALSE POSITIVE,0.623441939,131.990423,1.4053,128.1,13.89,3219.0,5385.0,3.639,2.871,1.309
6364162,K02889.01,FALSE POSITIVE,5.24364571,132.7242,16.984,270.4,25.01,1149.0,6197.0,4.406,1.056,1.032
7463685,K02890.01,CONFIRMED,8.98826122,138.83733,4.96,160.8,1.39,864.0,5984.0,4.521,0.906,0.993
6716021,K02679.01,CANDIDATE,110.7556272,144.80528,6.819,8067.0,29.64,651.0,6525.0,3.772,2.668,1.536
11231334,K00258.01,FALSE POSITIVE,4.15743922,172.50464,9.572,1472.0,96.99,2089.0,6529.0,3.657,3.131,1.623
8326342,K02680.01,CANDIDATE,14.4079035,142.02803,2.524,3058.0,23.4,624.0,5440.0,4.617,0.728,0.814
6878240,K02681.01,CONFIRMED,135.4978256,233.6923,6.769,5038.1,6.01,295.0,5307.0,4.572,0.757,0.782
6878240,K02681.02,CONFIRMED,22.2508509,149.43326,1.745,618.7,2.07,539.0,5307.0,4.572,0.757,0.782
2436378,K02682.01,FALSE POSITIVE,8.53161917,136.27763,2.9596,65744.0,54.6,891.0,5780.0,4.438,1.0,1.0
6614629,K02737.01,FALSE POSITIVE,0.526615152,131.49908,1.0582,64.0,1.46,2959.0,5718.0,3.966,1.832,1.131
6630943,K02738.01,FALSE POSITIVE,0.690405794,131.7301,1.7407,178.4,1.04,1731.0,5204.0,4.515,0.786,0.736
4831728,K02739.01,CONFIRMED,10.10773789,135.1032,3.828,294.9,1.98,879.0,5480.0,4.26,1.174,0.915
4831728,K02739.02,CANDIDATE,7.0956395,135.0007,3.465,108.1,1.2,989.0,5480.0,4.26,1.174,0.915
3336765,K02740.01,FALSE POSITIVE,1.844857057,132.16167,1.6557,85.6,0.97,1601.0,6143.0,4.403,1.004,0.931
4270565,K02819.01,FALSE POSITIVE,18.0116764,139.19459,6.006,417.2,2.02,695.0,6003.0,4.507,0.932,1.019
6528464,K00270.02,CONFIRMED,33.67280658,162.03676,8.2267,170.9,1.86,661.0,5587.0,4.091,1.423,0.911
11963206,K02820.01,CONFIRMED,3.00912491,131.62696,2.228,191.4,1.22,1177.0,5713.0,4.541,0.893,1.01
4249611,K02821.01,CANDIDATE,79.2450351,161.5717,5.382,1347.3,3.33,404.0,5648.0,4.464,0.917,0.892
8263545,K02822.01,CONFIRMED,4.44589508,131.74309,2.3816,441.4,1.94,1063.0,5918.0,4.544,0.865,0.956
10068024,K02891.01,FALSE POSITIVE,2.023126394,132.07328,1.2771,72.2,0.92,1607.0,6349.0,4.422,1.059,1.077
9636563,K02892.01,FALSE POSITIVE,10.63609504,139.7996,3.48,290.6,1.36,728.0,5546.0,4.575,0.81,0.907
6937402,K02894.01,CONFIRMED,10.3108232,141.5114,5.617,204.0,1.27,786.0,5708.0,4.521,0.893,0.967
5475641,K02895.01,FALSE POSITIVE,1.069842837,132.4449,5.275,540.3,1.77,1433.0,4999.0,4.523,0.786,0.752
2853828,K02896.01,FALSE POSITIVE,1.077467951,131.58234,2.1125,75.7,31.06,2339.0,6329.0,4.137,1.508,1.135
7899070,K02683.01,CANDIDATE,126.4451275,166.49998,16.7151,3252.5,4.49,321.0,5613.0,4.581,0.795,0.888
4035667,K02684.01,FALSE POSITIVE,2.8736467,132.58652,1.682,215.7,6.47,2866.0,8173.0,3.744,3.169,2.032
9612825,K02685.01,FALSE POSITIVE,2.846517614,133.24348,4.228,2154.4,1.88,528.0,3468.0,4.931,0.32,0.32
7826659,K02686.01,CONFIRMED,211.032819,279.12891,7.119,1953.4,3.43,215.0,4658.0,4.632,0.686,0.743
7202957,K02687.01,CONFIRMED,1.716828304,132.03204,2.068,59.5,0.74,1455.0,5808.0,4.522,0.902,0.987
5513893,K02741.01,FALSE POSITIVE,0.755103143,131.81388,2.885,43.8,1.49,2927.0,5996.0,3.87,2.128,1.226
10514430,K00263.01,FALSE POSITIVE,20.71927223,184.73851,4.0388,224.6,2.51,818.0,5729.0,4.058,1.545,0.994
8095441,K02743.01,CONFIRMED,11.87457664,140.21259,1.9797,220.7,1.32,728.0,5523.0,4.506,0.88,0.907
5881813,K02744.01,CONFIRMED,109.6469948,190.67271,6.568,899.7,4.85,428.0,5332.0,4.083,1.453,0.932
12456601,K02745.01,CONFIRMED,15.64588656,146.04926,3.959,572.1,2.18,710.0,5896.0,4.518,0.916,1.008
10341917,K02823.01,FALSE POSITIVE,0.93375241,131.5113,6.352,518.0,3.18,1594.0,5402.0,4.581,0.815,0.931
3241604,K02824.01,FALSE POSITIVE,1.70336496,132.45889,1.7045,316.7,1.67,1484.0,5881.0,4.516,0.915,1.002
9591070,K02825.01,FALSE POSITIVE,0.764174368,131.68497,2.346,100.2,1.18,2241.0,6321.0,4.417,1.125,1.207
8227661,K02826.01,FALSE POSITIVE,1.85373924,132.66885,1.816,348.6,0.23,345.0,2661.0,5.283,0.116,0.094
7428736,K02827.01,CONFIRMED,7.06321927,132.52395,2.411,207.2,1.21,827.0,5305.0,4.489,0.818,0.753
5817986,K02897.01,FALSE POSITIVE,0.584310213,132.013258,2.1801,809.4,23.09,2053.0,5783.0,4.539,0.88,0.977
11129258,K02898.01,CONFIRMED,25.384175,137.77326,3.576,594.0,2.44,649.0,6137.0,4.471,0.994,1.067
10586004,K00275.01,CONFIRMED,15.79196594,176.81888,7.2772,203.1,2.4,910.0,5758.0,4.072,1.704,1.251
4939533,K02899.01,CANDIDATE,5.77207177,134.93042,2.605,328.5,1.54,915.0,5591.0,4.559,0.86,0.977
4846856,K02900.01,CANDIDATE,46.151253,147.81245,5.346,649.0,2.08,423.0,5204.0,4.525,0.769,0.723
7202957,K02687.02,CONFIRMED,8.16733851,136.20356,3.337,104.9,1.03,865.0,5808.0,4.522,0.902,0.987
6521045,K00041.01,CONFIRMED,12.81590421,122.94682,6.3856,220.5,2.26,939.0,5788.0,4.122,1.474,1.05
5790807,K00259.01,FALSE POSITIVE,79.99623328,207.126264,6.3339,24383.5,40.73,717.0,6796.0,3.88,2.49,1.715
8892303,K02688.01,CONFIRMED,5.424749327,133.728952,1.139,7680.0,5.15,625.0,4137.0,4.658,0.591,0.58
10265602,K02689.01,CANDIDATE,165.3447044,174.29621,3.09,4899.0,6.98,301.0,5594.0,4.52,0.812,0.798
5369827,K02690.01,CONFIRMED,3.606940379,134.77442,1.0418,432.3,2.04,1046.0,5508.0,4.569,0.84,0.955
5302643,K02746.01,FALSE POSITIVE,69.2002312,145.95159,5.679,2271.5,45.24,585.0,7044.0,4.337,1.267,1.291
6586746,K02747.01,CONFIRMED,6.26404774,132.82928,2.39,378.7,1.55,809.0,5032.0,4.511,0.817,0.789
9962455,K02748.01,CONFIRMED,23.1985852,142.62801,9.821,224.7,2.61,793.0,5416.0,3.951,1.756,1.004
9962455,K02748.02,CONFIRMED,5.77721259,137.16696,2.462,134.3,2.17,1260.0,5416.0,3.951,1.756,1.004
8687088,K02749.01,FALSE POSITIVE,0.905037231,132.21703,1.4351,37.5,1.1,2627.0,6223.0,4.01,1.763,1.159
6436029,K02828.01,CONFIRMED,59.4969009,146.95193,5.404,1262.1,2.92,369.0,4817.0,4.499,0.833,0.8
6197215,K02829.01,CONFIRMED,10.61345333,135.6898,0.9829,150.2,1.77,987.0,5865.0,4.163,1.388,1.023
9451706,K00271.01,CONFIRMED,48.6303805,172.54736,7.0805,339.8,2.48,590.0,6075.0,4.264,1.352,1.225
9244508,K02830.01,CONFIRMED,40.5289885,168.01669,10.604,360.7,5.92,933.0,6443.0,3.74,3.086,1.907
9692557,K02831.01,FALSE POSITIVE,0.571940563,131.71371,0.9031,54.3,1.88,3320.0,5827.0,3.74,2.286,1.047
9366886,K02901.01,FALSE POSITIVE,0.633514386,131.56236,1.2792,179.1,0.81,1357.0,4330.0,4.64,0.618,0.61
3657176,K02903.01,FALSE POSITIVE,17.4166143,141.10369,2.445,314.2,1.84,723.0,5946.0,4.444,1.017,1.046
3969687,K02904.01,CONFIRMED,16.3583482,141.25354,9.858,116.4,2.23,959.0,6133.0,4.084,1.765,1.377
9369366,K02905.01,FALSE POSITIVE,36.0054414,144.34331,3.262,117.5,3.33,1024.0,7048.0,3.797,2.838,1.84
6716545,K02906.01,CONFIRMED,13.9093544,142.8769,6.765,86.8,1.33,928.0,6052.0,4.183,1.424,1.128
4552729,K02691.01,CANDIDATE,97.4463194,204.83009,6.765,2141.1,3.05,283.0,4735.0,4.627,0.686,0.73
2989706,K02692.01,FALSE POSITIVE,1.257689465,132.503649,0.8399,945.6,2.45,1513.0,5676.0,4.571,0.787,0.84
5185897,K02693.01,CONFIRMED,4.081411554,133.85992,2.3239,171.9,1.0,755.0,4498.0,4.661,0.635,0.698
5185897,K02693.02,CONFIRMED,11.41941928,142.11859,3.3075,150.5,0.99,536.0,4498.0,4.661,0.635,0.698
5185897,K02693.03,CONFIRMED,6.83440674,136.86023,2.2726,177.1,1.01,636.0,4498.0,4.661,0.635,0.698
3663173,K02750.01,CANDIDATE,174.636181,184.5253,15.679,2500.9,11.12,481.0,5974.0,3.859,2.232,1.313
9881077,K02751.01,CONFIRMED,24.4004378,135.62326,2.987,860.5,2.47,437.0,4583.0,4.606,0.674,0.669
3097346,K00264.01,FALSE POSITIVE,4.029810359,170.69131,3.3316,111.1,1.77,1479.0,5929.0,4.055,1.651,1.127
5717567,K02752.01,FALSE POSITIVE,1.287622419,132.43069,0.821,36.5,0.87,1957.0,6170.0,4.308,1.274,1.208
6265792,K02753.01,CONFIRMED,0.935115863,132.20193,1.6172,64.8,1.05,2124.0,5874.0,4.252,1.297,1.096
9995402,K02832.01,CONFIRMED,3.57551429,132.86125,2.364,92.8,0.89,1061.0,5213.0,4.434,0.917,0.832
9109857,K02833.01,CANDIDATE,1.791877025,132.8762,1.166,46.1,1.48,2223.0,6002.0,3.841,2.139,1.156
5609593,K02834.01,CONFIRMED,136.205112,234.72601,5.568,1209.3,2.35,248.0,4648.0,4.631,0.675,0.711
5436338,K02835.01,CONFIRMED,6.30922043,133.99677,1.3251,691.2,1.37,606.0,4380.0,4.71,0.53,0.524
11414465,K02836.01,CONFIRMED,2.94194296,133.1044,2.056,278.0,1.22,988.0,4901.0,4.544,0.758,0.733
6716545,K02906.02,CANDIDATE,145.881936,194.6951,11.342,156.9,1.8,424.0,6052.0,4.183,1.424,1.128
2708885,K02907.01,FALSE POSITIVE,1.146934644,132.2666,1.7247,256.2,1.39,1554.0,5423.0,4.502,0.862,0.862
